tid,mjd,magpsf_corr,sigmapsf,fid,source_name
ztf,59254.150254600216,18.131887,0.1560541,2,022325.01-003612.6
ztf,59256.14532409981,18.399965,0.19108954,1,022325.01-003612.6
ztf,59256.14928240003,18.090765,0.11996466,2,022325.01-003612.6
ztf,59264.13535880018,18.417067,0.259467,1,022325.01-003612.6
ztf,59264.15269679995,18.09557,0.2011222,2,022325.01-003612.6
ztf,59424.457245400175,18.407227,0.222671,1,022325.01-003612.6
ztf,59429.443414399866,18.509548,0.208151,1,022325.01-003612.6
ztf,59429.47241900023,,0.16190217,2,022325.01-003612.6
ztf,59435.46287039993,18.270058,0.233584,2,022325.01-003612.6
ztf,59438.47862270009,18.22738,0.18713589,2,022325.01-003612.6
ztf,59463.44127310021,18.580202,0.20609674,1,022325.01-003612.6
ztf,59498.4140625,18.535675,0.23942,1,022325.01-003612.6
ztf,59517.26997689996,18.561705,0.268145,1,022325.01-003612.6
ztf,59517.353414400015,18.23648,0.170792,2,022325.01-003612.6
ztf,59521.27532410016,18.229765,0.1997759,2,022325.01-003612.6
ztf,59521.30193290021,18.548937,0.170314,1,022325.01-003612.6
ztf,59523.27318290016,18.204374,0.20966078,2,022325.01-003612.6
ztf,59523.3171759001,18.476057,0.15914744,1,022325.01-003612.6
ztf,59525.27717590006,18.217995,0.19977276,2,022325.01-003612.6
ztf,59525.321909700055,18.4988,0.19308986,1,022325.01-003612.6
ztf,59527.27493060008,18.207718,0.222251,2,022325.01-003612.6
ztf,59527.2957175998,18.499142,0.241623,1,022325.01-003612.6
ztf,59530.25607640017,18.169947,0.21137859,2,022325.01-003612.6
ztf,59532.2555670999,18.448025,0.226925,1,022325.01-003612.6
ztf,59532.3531944002,,0.20564175,2,022325.01-003612.6
ztf,59537.352280099876,18.181395,0.20259844,2,022325.01-003612.6
ztf,59787.456446799915,18.498274,0.262593,1,022325.01-003612.6
ztf,59793.46289349999,18.486591,0.16662788,1,022325.01-003612.6
ztf,59798.43615739979,18.495237,0.210997,1,022325.01-003612.6
ztf,59801.47810189985,18.211481,0.19874068,2,022325.01-003612.6
ztf,59806.46241899999,18.355537,0.255047,1,022325.01-003612.6
ztf,59809.4198264,18.446932,0.310159,1,022325.01-003612.6
ztf,59809.48084490001,,0.17619427,2,022325.01-003612.6
ztf,59812.398310199846,18.147774,0.13856971,2,022325.01-003612.6
ztf,59812.43770830007,18.482386,0.21669419,1,022325.01-003612.6
ztf,59815.45656249998,18.473686,0.19055091,1,022325.01-003612.6
ztf,59817.44298609998,18.503752,0.20545869,1,022325.01-003612.6
ztf,59817.46295139985,18.205078,0.21239817,2,022325.01-003612.6
ztf,59819.44123840006,18.466211,0.15233287,1,022325.01-003612.6
ztf,59822.44093749998,18.530933,0.258972,1,022325.01-003612.6
ztf,59824.4206019002,18.505566,0.220207,1,022325.01-003612.6
ztf,59824.46159720002,,0.13198507,2,022325.01-003612.6
ztf,59826.44076390006,,0.18303928,2,022325.01-003612.6
ztf,59829.47836809978,18.204874,0.14427403,2,022325.01-003612.6
ztf,59829.486018499825,18.471064,0.236077,1,022325.01-003612.6
ztf,59840.42601849977,18.432802,0.17836885,1,022325.01-003612.6
ztf,59840.487152799964,18.48677,0.25888,1,022325.01-003612.6
ztf,59842.40795140015,18.220385,0.19530745,2,022325.01-003612.6
ztf,59842.44297449989,18.474634,0.1935724,1,022325.01-003612.6
ztf,59844.44585649995,18.476618,0.21449488,1,022325.01-003612.6
ztf,59847.38245370006,18.473045,0.17393301,1,022325.01-003612.6
ztf,59849.34055559989,,0.1566333,2,022325.01-003612.6
ztf,59849.44319440005,18.45616,0.17914481,1,022325.01-003612.6
ztf,59851.4659258998,18.458776,0.20726797,1,022325.01-003612.6
ztf,59854.33789349999,18.178493,0.13991086,2,022325.01-003612.6
ztf,59856.33134259982,18.423304,0.19127937,1,022325.01-003612.6
ztf,59856.396215300076,18.156084,0.17534529,2,022325.01-003612.6
ztf,59858.360752299894,18.157557,0.19443345,2,022325.01-003612.6
ztf,59858.40011569997,18.389675,0.2047258,1,022325.01-003612.6
ztf,59866.31937499996,18.425632,0.232648,1,022325.01-003612.6
ztf,59866.35734950006,,0.21299522,2,022325.01-003612.6
ztf,59870.33749999991,18.452753,0.1960191,1,022325.01-003612.6
ztf,59872.38224539999,18.205555,0.1862834,2,022325.01-003612.6
ztf,59874.33503470011,18.217314,0.16297705,2,022325.01-003612.6
ztf,59874.38976849988,18.449188,0.16122316,1,022325.01-003612.6
ztf,59877.37537040003,18.162407,0.14633948,2,022325.01-003612.6
ztf,59877.39954859996,18.434834,0.20945476,1,022325.01-003612.6
ztf,59879.31954859989,18.464434,0.18649384,1,022325.01-003612.6
ztf,59881.29658559989,18.21189,0.19965,2,022325.01-003612.6
ztf,59881.33575229999,18.470303,0.20295991,1,022325.01-003612.6
ztf,59883.233645800035,18.411884,0.18599144,1,022325.01-003612.6
ztf,59883.31545139989,,0.242094,2,022325.01-003612.6
ztf,59896.29460649984,18.083652,0.16591446,2,022325.01-003612.6
ztf,59897.249826400075,18.461523,0.221504,1,022325.01-003612.6
ztf,59897.28898150008,18.13932,0.21230854,2,022325.01-003612.6
ztf,59899.25230319984,18.438625,0.262497,1,022325.01-003612.6
ztf,59899.296423600055,,0.328079,2,022325.01-003612.6
ztf,59901.253576400224,18.176281,0.20804042,2,022325.01-003612.6
ztf,59901.2960994998,18.407698,0.1900201,1,022325.01-003612.6
ztf,59903.23221059982,18.409252,0.13894677,1,022325.01-003612.6
ztf,59908.22305560019,18.175869,0.20322342,2,022325.01-003612.6
ztf,59910.22650460014,18.355385,0.136053,1,022325.01-003612.6
ztf,59910.232222199906,18.06672,0.15233733,2,022325.01-003612.6
ztf,59913.22241900023,18.336649,0.15048002,1,022325.01-003612.6
ztf,59913.252199099865,,0.17605805,2,022325.01-003612.6
ztf,59922.231053200085,18.385864,0.362742,1,022325.01-003612.6
ztf,59928.16958330013,18.145334,0.1317155,2,022325.01-003612.6
ztf,59930.21028940007,18.425787,0.170104,1,022325.01-003612.6
ztf,59933.14793979982,18.137737,0.1355517,2,022325.01-003612.6
ztf,59935.22100690007,,0.15885234,2,022325.01-003612.6
ztf,59958.266296300106,18.444437,0.352015,1,022325.01-003612.6
ztf,59967.13082179986,18.102236,0.21559848,2,022325.01-003612.6
ztf,59980.13393520005,18.308378,0.214926,1,022325.01-003612.6
ztf,59980.177824100014,,0.21575126,2,022325.01-003612.6
ztf,59982.11358800018,18.366169,0.262297,1,022325.01-003612.6
ztf,59984.107199099846,18.082157,0.20491125,2,022325.01-003612.6
ztf,59984.1302546002,18.313625,0.1467382,1,022325.01-003612.6
ztf,60153.43280090019,18.418518,0.15688568,1,022325.01-003612.6
ztf,60161.42523150006,18.38438,0.24657,1,022325.01-003612.6
ztf,60165.470000000205,18.435623,0.19271027,1,022325.01-003612.6
ztf,60169.421354200225,18.163876,0.16761856,2,022325.01-003612.6
ztf,60169.421354200225,18.163872,0.167619,2,022325.01-003612.6
ztf,60169.47884259978,18.417906,0.17409006,1,022325.01-003612.6
ztf,60173.47965280013,18.492819,0.17734723,1,022325.01-003612.6
ztf,60182.38162040012,18.420883,0.16986118,1,022325.01-003612.6
ztf,60182.46031250013,18.22131,0.1718022,2,022325.01-003612.6
ztf,60184.43962959992,18.50861,0.16145656,1,022325.01-003612.6
ztf,60192.37826390006,18.405706,0.238666,1,022325.01-003612.6
ztf,60195.410161999986,18.45739,0.22651,1,022325.01-003612.6
ztf,60201.464838000014,18.480148,0.18467043,1,022325.01-003612.6
ztf,60201.464838000014,18.480152,0.18467,1,022325.01-003612.6
ztf,60203.41641200008,18.521885,0.20097153,1,022325.01-003612.6
ztf,60203.466805600096,18.236528,0.18635228,2,022325.01-003612.6
ztf,60205.44263890013,18.519415,0.18695909,1,022325.01-003612.6
ztf,60207.3824306,18.196466,0.14818875,2,022325.01-003612.6
ztf,60207.41932869982,18.558397,0.253442,1,022325.01-003612.6
ztf,60211.38182870019,18.482922,0.2085363,1,022325.01-003612.6
ztf,60213.44167819992,18.46823,0.20450649,1,022325.01-003612.6
ztf,60213.476956000086,18.242369,0.21498065,2,022325.01-003612.6
ztf,60221.32844909979,,0.21170002,2,022325.01-003612.6
ztf,60223.44766200008,18.159197,0.226041,2,022325.01-003612.6
ztf,60228.40335649997,18.521732,0.20059234,1,022325.01-003612.6
ztf,60231.34488430014,18.542158,0.217935,1,022325.01-003612.6
ztf,60233.37917819992,18.501442,0.2000832,1,022325.01-003612.6
ztf,59440.382407399826,17.907627,0.21184015,2,220546.32+005319.2
ztf,60547.50620369986,17.06086,0.0653513,2,082311.26+435318.5
ztf,60548.50461809989,17.073652,0.07716979,2,082311.26+435318.5
ztf,60551.49968749983,17.06806,0.06427116,2,082311.26+435318.5
ztf,60551.503622699995,17.058722,0.060899355,2,082311.26+435318.5
ztf,60551.50756940013,17.06634,0.055083897,2,082311.26+435318.5
ztf,60552.499895799905,17.052183,0.07149222,2,082311.26+435318.5
ztf,60552.503842600156,17.059006,0.06586781,2,082311.26+435318.5
ztf,60552.50778939994,17.050571,0.06744219,2,082311.26+435318.5
ztf,60553.4994212999,17.046497,0.053283293,2,082311.26+435318.5
ztf,60553.50229169987,17.059277,0.057151023,2,082311.26+435318.5
ztf,60553.50516200019,17.071718,0.06485396,2,082311.26+435318.5
ztf,60910.51356479991,17.183577,0.0866332,2,082311.26+435318.5
ztf,60910.51865739981,17.240328,0.08622743,2,082311.26+435318.5
ztf,60911.51447919989,17.228807,0.06549863,2,082311.26+435318.5
ztf,60911.51932869991,17.198408,0.084617525,2,082311.26+435318.5
ztf,60913.51458329987,17.148407,0.07627054,2,082311.26+435318.5
ztf,60913.51945600007,17.194057,0.09338514,2,082311.26+435318.5
ztf,60914.51408560015,17.152088,0.065340035,2,082311.26+435318.5
ztf,60914.51895829989,17.167505,0.087751314,2,082311.26+435318.5
ztf,60916.513981500175,17.174171,0.07453078,2,082311.26+435318.5
ztf,60916.51848379988,17.092854,0.06664416,2,082311.26+435318.5
ztf,60916.52353010001,17.23181,0.0965689,2,082311.26+435318.5
ztf,60917.51688659983,17.205088,0.059150156,2,082311.26+435318.5
ztf,60917.5217708,17.23389,0.09524802,2,082311.26+435318.5
ztf,58737.504236099776,19.342138,0.260071,1,075947.73+112507.3
ztf,58758.51653939998,19.312973,0.18713915,1,075947.73+112507.3
ztf,58759.47289349977,19.355022,0.277253,1,075947.73+112507.3
ztf,58763.474618100096,19.358458,0.17621033,1,075947.73+112507.3
ztf,58766.52886570012,18.671503,0.246807,2,075947.73+112507.3
ztf,58779.48082179995,19.28599,0.20232281,1,075947.73+112507.3
ztf,58785.50155089982,18.663939,0.253576,2,075947.73+112507.3
ztf,58785.52369209984,19.369757,0.2071883,1,075947.73+112507.3
ztf,58788.50278940005,19.46891,0.248025,1,075947.73+112507.3
ztf,58788.52428240003,18.642855,0.18794124,2,075947.73+112507.3
ztf,58790.544155099895,19.358526,0.233966,1,075947.73+112507.3
ztf,58791.52084490005,18.639357,0.22872,2,075947.73+112507.3
ztf,58791.52437500004,19.388603,0.20485173,1,075947.73+112507.3
ztf,58794.54541670019,19.41112,0.24147,1,075947.73+112507.3
ztf,58797.531979199965,18.687973,0.241617,2,075947.73+112507.3
ztf,58806.46459490014,19.334269,0.261305,1,075947.73+112507.3
ztf,58806.48800930008,18.689636,0.278912,2,075947.73+112507.3
ztf,58812.436817099806,19.329206,0.19063734,1,075947.73+112507.3
ztf,58830.41631940007,18.57906,0.258759,2,075947.73+112507.3
ztf,58846.405277799815,18.729137,0.21656202,2,075947.73+112507.3
ztf,58864.19214119995,19.492533,0.223391,1,075947.73+112507.3
ztf,58864.24918980012,18.773695,0.243213,2,075947.73+112507.3
ztf,58867.33943289984,18.718658,0.17958443,2,075947.73+112507.3
ztf,58867.38738430012,19.496246,0.17968592,1,075947.73+112507.3
ztf,58871.21548609994,19.526356,0.267286,1,075947.73+112507.3
ztf,58871.29377309978,18.751171,0.20186652,2,075947.73+112507.3
ztf,58873.23376160022,18.728611,0.20317985,2,075947.73+112507.3
ztf,58875.27435189998,18.750032,0.18857045,2,075947.73+112507.3
ztf,59135.47516199993,19.51928,0.232136,1,075947.73+112507.3
ztf,59137.456180599984,19.571428,0.273971,1,075947.73+112507.3
ztf,59137.503275500145,18.755495,0.270778,2,075947.73+112507.3
ztf,59139.44410880003,19.416328,0.304606,1,075947.73+112507.3
ztf,59139.516944400035,18.749168,0.233562,2,075947.73+112507.3
ztf,59141.463148099836,19.492786,0.19696823,1,075947.73+112507.3
ztf,59141.48435189994,18.778973,0.247617,2,075947.73+112507.3
ztf,59145.46351849986,19.451471,0.19428957,1,075947.73+112507.3
ztf,59149.516018500086,19.475037,0.288626,1,075947.73+112507.3
ztf,59150.47746529989,18.650486,0.17807423,2,075947.73+112507.3
ztf,59150.50636570016,19.48051,0.17597485,1,075947.73+112507.3
ztf,59151.524687500205,18.71995,0.242538,2,075947.73+112507.3
ztf,59165.443159699906,19.514715,0.222183,1,075947.73+112507.3
ztf,59165.46140050003,18.70638,0.17873147,2,075947.73+112507.3
ztf,59168.43733800016,18.682152,0.17419226,2,075947.73+112507.3
ztf,59168.46439810004,19.497574,0.16978207,1,075947.73+112507.3
ztf,59170.462800899986,19.478926,0.19650859,1,075947.73+112507.3
ztf,59170.506782399956,18.71802,0.19453791,2,075947.73+112507.3
ztf,59173.44219909981,19.48681,0.17001139,1,075947.73+112507.3
ztf,59180.4995833002,19.460087,0.299515,1,075947.73+112507.3
ztf,59194.41914349981,19.298975,0.224846,1,075947.73+112507.3
ztf,59194.464513900224,18.70449,0.20532072,2,075947.73+112507.3
ztf,59196.419675900135,19.539852,0.257607,1,075947.73+112507.3
ztf,59199.38084489992,18.688852,0.21700491,2,075947.73+112507.3
ztf,59199.42251159996,19.389746,0.1560634,1,075947.73+112507.3
ztf,59201.41035880009,19.426025,0.224706,1,075947.73+112507.3
ztf,59203.38002309995,19.454258,0.240123,1,075947.73+112507.3
ztf,59205.3802894,19.414606,0.20705882,1,075947.73+112507.3
ztf,59218.380046300124,18.703552,0.202853,2,075947.73+112507.3
ztf,59220.34219910018,19.415268,0.258891,1,075947.73+112507.3
ztf,59222.337858799845,18.599812,0.18764164,2,075947.73+112507.3
ztf,59222.38107640017,19.357027,0.1773568,1,075947.73+112507.3
ztf,59224.36020829994,18.621056,0.1805867,2,075947.73+112507.3
ztf,59224.40012730006,19.520145,0.324359,1,075947.73+112507.3
ztf,59226.33747689985,19.49534,0.219725,1,075947.73+112507.3
ztf,59228.34177079983,18.718704,0.20788643,2,075947.73+112507.3
ztf,59228.365613400005,19.426525,0.17272869,1,075947.73+112507.3
ztf,59230.29017359996,18.707035,0.217212,2,075947.73+112507.3
ztf,59230.33776619984,19.54052,0.222213,1,075947.73+112507.3
ztf,59232.3504745001,18.732704,0.234518,2,075947.73+112507.3
ztf,59248.235949099995,18.707085,0.205799,2,075947.73+112507.3
ztf,59248.255046300124,19.539558,0.20401013,1,075947.73+112507.3
ztf,59250.258530099876,19.532703,0.295055,1,075947.73+112507.3
ztf,59252.20525459992,18.700258,0.18860969,2,075947.73+112507.3
ztf,59252.26828699978,19.489668,0.20043576,1,075947.73+112507.3
ztf,59254.23144679982,19.46557,0.21680437,1,075947.73+112507.3
ztf,59254.255613400135,18.725529,0.17988177,2,075947.73+112507.3
ztf,59256.27605320001,19.486143,0.19330508,1,075947.73+112507.3
ztf,59260.25439810008,18.699928,0.280857,2,075947.73+112507.3
ztf,59260.27511569997,19.367298,0.250825,1,075947.73+112507.3
ztf,59265.20341440011,19.514898,0.242771,1,075947.73+112507.3
ztf,59265.2532060002,18.705566,0.19318129,2,075947.73+112507.3
ztf,59267.23381939996,19.453138,0.283718,1,075947.73+112507.3
ztf,59275.17116900021,19.455961,0.220789,1,075947.73+112507.3
ztf,59275.2331019002,18.695673,0.256089,2,075947.73+112507.3
ztf,59281.225254599936,18.69781,0.20959195,2,075947.73+112507.3
ztf,59291.2183333002,18.59847,0.1744895,2,075947.73+112507.3
ztf,59293.171203699894,18.570381,0.15746222,2,075947.73+112507.3
ztf,59301.173726900015,18.599379,0.268559,2,075947.73+112507.3
ztf,59303.152627300005,18.598606,0.164174,2,075947.73+112507.3
ztf,59303.215972200036,19.080156,0.25431,1,075947.73+112507.3
ztf,59306.18381940015,19.085735,0.14219776,1,075947.73+112507.3
ztf,59306.22790510021,18.54044,0.13942054,2,075947.73+112507.3
ztf,59308.24901620019,19.115425,0.19497329,1,075947.73+112507.3
ztf,59310.1953125,18.545687,0.13219504,2,075947.73+112507.3
ztf,59312.170648099855,18.56729,0.14213625,2,075947.73+112507.3
ztf,59312.20861109998,19.093937,0.15932396,1,075947.73+112507.3
ztf,59314.20740740001,19.185165,0.15170728,1,075947.73+112507.3
ztf,59316.15765050007,18.572025,0.16838309,2,075947.73+112507.3
ztf,59319.17311340012,19.178473,0.14528495,1,075947.73+112507.3
ztf,59319.19785880018,18.588219,0.18386498,2,075947.73+112507.3
ztf,59321.17331020022,19.182621,0.15378053,1,075947.73+112507.3
ztf,59321.202395800035,18.58563,0.14768668,2,075947.73+112507.3
ztf,59334.16674769996,19.122095,0.14002052,1,075947.73+112507.3
ztf,59336.20487269992,18.474283,0.14959319,2,075947.73+112507.3
ztf,59336.20487269992,18.474268,0.149593,2,075947.73+112507.3
ztf,59336.20487269992,18.474268,0.149593,2,075947.73+112507.3
ztf,59336.22418980021,19.048178,0.19375016,1,075947.73+112507.3
ztf,59336.22418980021,19.048193,0.19375,1,075947.73+112507.3
ztf,59336.22418980021,19.048193,0.19375,1,075947.73+112507.3
ztf,59338.18458329979,19.137075,0.16923621,1,075947.73+112507.3
ztf,59344.18665509997,19.05086,0.15952195,1,075947.73+112507.3
ztf,59344.197766200174,18.545015,0.18702102,2,075947.73+112507.3
ztf,59460.50831020018,18.374403,0.16493468,2,075947.73+112507.3
ztf,59460.51072920021,18.349537,0.1314832,2,075947.73+112507.3
ztf,59460.513159700204,18.347427,0.17278221,2,075947.73+112507.3
ztf,59460.51799769979,18.470558,0.253015,2,075947.73+112507.3
ztf,59461.507361100055,18.371294,0.15482967,2,075947.73+112507.3
ztf,59461.50978010008,18.460438,0.13626786,2,075947.73+112507.3
ztf,59461.51219910011,18.38679,0.14776582,2,075947.73+112507.3
ztf,59461.514629600104,18.376568,0.14643624,2,075947.73+112507.3
ztf,59461.51704860013,18.46531,0.230327,2,075947.73+112507.3
ztf,59462.511377300136,18.408804,0.16245817,2,075947.73+112507.3
ztf,59462.51621530019,18.376364,0.16903506,2,075947.73+112507.3
ztf,59462.518645800184,18.324524,0.1648869,2,075947.73+112507.3
ztf,59463.514039400034,18.35049,0.14334331,2,075947.73+112507.3
ztf,59463.51646990003,18.404066,0.16882545,2,075947.73+112507.3
ztf,59463.518900500145,18.533909,0.242528,2,075947.73+112507.3
ztf,59463.52134260023,18.49547,0.293337,2,075947.73+112507.3
ztf,59469.50035879994,18.417252,0.15286888,2,075947.73+112507.3
ztf,59469.50283560017,18.376715,0.116915,2,075947.73+112507.3
ztf,59469.505324100144,18.431234,0.13610987,2,075947.73+112507.3
ztf,59469.50780089991,18.424612,0.124623306,2,075947.73+112507.3
ztf,59469.510277799796,18.442322,0.15008911,2,075947.73+112507.3
ztf,59470.500949100126,18.350973,0.13236496,2,075947.73+112507.3
ztf,59470.50336810015,18.375809,0.12970231,2,075947.73+112507.3
ztf,59470.50578700006,18.41926,0.12524687,2,075947.73+112507.3
ztf,59470.508206000086,18.392555,0.13942333,2,075947.73+112507.3
ztf,59470.5106366002,18.427801,0.13940732,2,075947.73+112507.3
ztf,59471.50167819997,18.412222,0.178504,2,075947.73+112507.3
ztf,59471.5040972,18.371666,0.14537677,2,075947.73+112507.3
ztf,59471.50652780011,18.39402,0.16466679,2,075947.73+112507.3
ztf,59471.50895830011,18.432156,0.14039616,2,075947.73+112507.3
ztf,59471.511377300136,18.425564,0.15790068,2,075947.73+112507.3
ztf,59472.50082179997,18.414276,0.12671977,2,075947.73+112507.3
ztf,59472.50324069988,18.44812,0.14588715,2,075947.73+112507.3
ztf,59472.50807869993,18.399559,0.12944873,2,075947.73+112507.3
ztf,59472.510509300046,18.411049,0.12791106,2,075947.73+112507.3
ztf,59484.49265050003,18.46989,0.17737716,2,075947.73+112507.3
ztf,59489.44685189985,18.418816,0.1974171,2,075947.73+112507.3
ztf,59489.50747689977,18.89348,0.13147126,1,075947.73+112507.3
ztf,59489.50747689977,18.893509,0.131471,1,075947.73+112507.3
ztf,59496.47590279998,18.45691,0.1481769,2,075947.73+112507.3
ztf,59500.478414400015,18.849699,0.12726724,1,075947.73+112507.3
ztf,59500.512557900045,18.406057,0.11609268,2,075947.73+112507.3
ztf,59503.41179399984,18.410206,0.17876828,2,075947.73+112507.3
ztf,59503.51240740018,18.86446,0.13644846,1,075947.73+112507.3
ztf,59509.42934030015,18.794289,0.18496197,1,075947.73+112507.3
ztf,59509.50042819977,18.405916,0.14997314,2,075947.73+112507.3
ztf,59518.50491899997,18.339916,0.08502676,2,075947.73+112507.3
ztf,59522.44637730019,18.813042,0.09456112,1,075947.73+112507.3
ztf,59522.48256940022,18.394955,0.12558061,2,075947.73+112507.3
ztf,59524.50902780006,18.802319,0.09118843,1,075947.73+112507.3
ztf,59526.48723379988,18.387417,0.118175864,2,075947.73+112507.3
ztf,59529.405844899826,18.454025,0.11544885,2,075947.73+112507.3
ztf,59529.50603009993,18.883856,0.116225064,1,075947.73+112507.3
ztf,59531.4379166998,18.393274,0.09848234,2,075947.73+112507.3
ztf,59531.46585649997,18.77624,0.1002638,1,075947.73+112507.3
ztf,59536.48281250009,18.443737,0.1320021,2,075947.73+112507.3
ztf,59550.378541700076,18.437202,0.108373664,2,075947.73+112507.3
ztf,59550.421759299934,18.853865,0.0829051,1,075947.73+112507.3
ztf,59622.234502300154,19.088984,0.23874,1,075947.73+112507.3
ztf,59629.32559029991,18.55396,0.20516494,2,075947.73+112507.3
ztf,59636.21130790003,19.161757,0.119741395,1,075947.73+112507.3
ztf,59636.33071759995,18.524895,0.15843062,2,075947.73+112507.3
ztf,59640.20658560004,19.089605,0.12648958,1,075947.73+112507.3
ztf,59640.23186339997,18.52518,0.12845224,2,075947.73+112507.3
ztf,59672.15343749989,19.222324,0.13965975,1,075947.73+112507.3
ztf,59672.15343749989,19.222347,0.137524,1,075947.73+112507.3
ztf,59672.18483800022,18.590345,0.21396299,2,075947.73+112507.3
ztf,59672.18483800022,18.586668,0.207189,2,075947.73+112507.3
ztf,59674.22446760023,18.676123,0.22429,2,075947.73+112507.3
ztf,59676.19379629986,19.222816,0.17964792,1,075947.73+112507.3
ztf,59682.159374999814,18.52984,0.20101652,2,075947.73+112507.3
ztf,59682.20778940013,19.100983,0.236777,1,075947.73+112507.3
ztf,59687.16008100007,18.565453,0.17569502,2,075947.73+112507.3
ztf,59689.16107639996,19.246172,0.263866,1,075947.73+112507.3
ztf,59689.18464120012,18.52118,0.1708221,2,075947.73+112507.3
ztf,59693.171354200225,18.584194,0.21144423,2,075947.73+112507.3
ztf,59695.17442130018,19.209915,0.18262897,1,075947.73+112507.3
ztf,59697.20378470002,19.15605,0.16699876,1,075947.73+112507.3
ztf,59700.19357640017,19.131153,0.19649786,1,075947.73+112507.3
ztf,59828.50942130014,18.581894,0.245878,2,075947.73+112507.3
ztf,59828.51186340023,18.647816,0.246038,2,075947.73+112507.3
ztf,59846.47437500022,18.655579,0.18224473,2,075947.73+112507.3
ztf,59846.49421299994,19.644869,0.318177,1,075947.73+112507.3
ztf,59853.4462036998,18.712677,0.20844036,2,075947.73+112507.3
ztf,58584.27851849981,19.553612,0.411324,1,132404.20+433407.1
ztf,58594.22702550003,19.110462,0.254976,1,132404.20+433407.1
ztf,58597.28365739994,19.477673,0.246012,1,132404.20+433407.1
ztf,58606.38305559987,19.44797,0.295507,1,132404.20+433407.1
ztf,58612.29062499991,19.416191,0.18579729,1,132404.20+433407.1
ztf,58628.22689810023,19.480165,0.19417915,1,132404.20+433407.1
ztf,58846.553993099835,19.472918,0.19966885,1,132404.20+433407.1
ztf,58875.462233799975,,0.317523,1,132404.20+433407.1
ztf,58878.53156250017,19.392818,0.275069,1,132404.20+433407.1
ztf,58881.493564799894,19.439037,0.244582,1,132404.20+433407.1
ztf,58884.46996530006,19.371006,0.336602,1,132404.20+433407.1
ztf,58893.45410879981,19.304518,0.277759,1,132404.20+433407.1
ztf,58898.45398150012,19.364178,0.18825915,1,132404.20+433407.1
ztf,58898.470821800176,18.50924,0.217506,2,132404.20+433407.1
ztf,58899.43427080009,19.35236,0.242334,1,132404.20+433407.1
ztf,58900.381782399956,19.378565,0.244787,1,132404.20+433407.1
ztf,58901.43083330011,18.499352,0.249295,2,132404.20+433407.1
ztf,58903.36979170004,19.293665,0.1860491,1,132404.20+433407.1
ztf,58903.45230320003,18.495363,0.264591,2,132404.20+433407.1
ztf,58904.42677079979,19.390713,0.282492,1,132404.20+433407.1
ztf,58904.48394680023,18.504114,0.280986,2,132404.20+433407.1
ztf,58906.33156249998,19.378687,0.258558,1,132404.20+433407.1
ztf,58908.46951390011,18.523165,0.247409,2,132404.20+433407.1
ztf,58911.41251160018,19.280415,0.22945,1,132404.20+433407.1
ztf,58911.46700230008,18.485886,0.280264,2,132404.20+433407.1
ztf,58912.46594909998,18.500296,0.272228,2,132404.20+433407.1
ztf,58912.52000000002,19.2686,0.19346891,1,132404.20+433407.1
ztf,58913.50857640011,19.26228,0.273589,1,132404.20+433407.1
ztf,58914.511388900224,18.507782,0.264896,2,132404.20+433407.1
ztf,58936.29679400008,19.191278,0.1672057,1,132404.20+433407.1
ztf,58936.4294906999,18.455454,0.231615,2,132404.20+433407.1
ztf,58941.42550930008,18.402441,0.20399055,2,132404.20+433407.1
ztf,58941.47527780011,19.165487,0.24228,1,132404.20+433407.1
ztf,58954.267523100134,18.392702,0.1697444,2,132404.20+433407.1
ztf,58954.312384299934,19.046421,0.18514663,1,132404.20+433407.1
ztf,58955.3128819,19.010555,0.1302693,1,132404.20+433407.1
ztf,58962.29122690018,18.34731,0.15110123,2,132404.20+433407.1
ztf,58962.342754600104,18.98694,0.14242911,1,132404.20+433407.1
ztf,58965.26127310004,19.012691,0.13950677,1,132404.20+433407.1
ztf,58965.27350689983,18.356865,0.15111922,2,132404.20+433407.1
ztf,58968.30329860002,18.951239,0.14674231,1,132404.20+433407.1
ztf,58968.36702550016,18.342606,0.11894937,2,132404.20+433407.1
ztf,58971.219143500086,18.316145,0.135978,2,132404.20+433407.1
ztf,58971.3009722,19.036552,0.16566572,1,132404.20+433407.1
ztf,58980.26331020007,18.36719,0.13908473,2,132404.20+433407.1
ztf,58980.32545140013,18.297512,0.16876085,2,132404.20+433407.1
ztf,58985.20313660009,19.00943,0.11347965,1,132404.20+433407.1
ztf,58991.21006939979,18.349298,0.12810667,2,132404.20+433407.1
ztf,58991.3063542,18.947245,0.123591445,1,132404.20+433407.1
ztf,58994.2473726999,19.053362,0.13053744,1,132404.20+433407.1
ztf,58994.29138890002,18.330698,0.11934475,2,132404.20+433407.1
ztf,58995.165011600126,19.035358,0.17791316,1,132404.20+433407.1
ztf,58997.25784720015,18.35508,0.14114779,2,132404.20+433407.1
ztf,59000.26469910005,18.976072,0.1566021,1,132404.20+433407.1
ztf,59004.19784720009,19.024965,0.224744,1,132404.20+433407.1
ztf,59004.253622699995,18.370756,0.18413772,2,132404.20+433407.1
ztf,59009.203819400165,18.35905,0.236236,2,132404.20+433407.1
ztf,59009.2447453998,19.02176,0.15240811,1,132404.20+433407.1
ztf,59012.2026157002,19.107672,0.13335785,1,132404.20+433407.1
ztf,59012.23796299985,18.404728,0.13053338,2,132404.20+433407.1
